Activity;Case ID;Duration;Event_Nr
Create Fine;S182043;0.0;1
Send Fine;S182043;2073600.0;2
Payment;S182043;950400.0;3
Send Appeal to Prefecture;S182087;4233600.0;1
Payment;S182127;4492800.0;1
Send Appeal to Prefecture;S182147;2160000.0;1
Payment;S182203;1814400.0;1
Send Appeal to Prefecture;S182205;8380800.0;1
Add penalty;S182211;5184000.0;1
Payment;S182211;518400.0;2
Add penalty;S182237;5184000.0;1
Payment;S182237;172800.0;2
Payment;S182237;1814400.0;3
Add penalty;S182250;5184000.0;1
Payment;S182250;604800.0;2
Payment;S182250;1641600.0;3
Add penalty;S182272;5184000.0;1
Send Appeal to Prefecture;S182272;1814400.0;2
Send Appeal to Prefecture;S182274;3283200.0;1
Add penalty;S182309;5184000.0;1
Payment;S182309;777600.0;2
Add penalty;S182315;3974400.0;1
Send Appeal to Prefecture;S182315;604800.0;2
Payment;S182383;11577600.0;1
Add penalty;S182400;5184000.0;1
Insert Date Appeal to Prefecture;S182400;950400.0;2
Send Appeal to Prefecture;S182400;7862400.0;3
Send Fine;S182410;27302400.0;1
Payment;S182431;4147200.0;1
Send Fine;S182475;17452800.0;1
Payment;S182593;9331200.0;1
Payment;S182593;4924800.0;2
Send Fine;S182605;22204800.0;1
Send Fine;S182606;27216000.0;1
Payment;S182662;5097600.0;1
Payment;S182693;7430400.0;1
Payment;S182853;6220800.0;1
Add penalty;S182965;4838400.0;1
Send Appeal to Prefecture;S182965;777600.0;2
Add penalty;S182968;5184000.0;1
Payment;S182968;1209600.0;2
Payment;S183070;13046400.0;1
Send Fine;S183089;15033600.0;1
Send Appeal to Prefecture;S183116;4060800.0;1
Payment;S183151;4752000.0;1
Send Fine;S183169;16502400.0;1
Create Fine;S183176;0.0;1
Send Fine;S183176;950400.0;2
Insert Fine Notification;S183176;604800.0;3
Insert Date Appeal to Prefecture;S183176;5097600.0;4
Add penalty;S183176;86400.0;5
Send Appeal to Prefecture;S183176;2073600.0;6
Send Fine;S183214;24019200.0;1
Payment;S183237;4147200.0;1
Add penalty;S183321;172800.0;1
Insert Date Appeal to Prefecture;S183321;432000.0;2
Send Appeal to Prefecture;S183321;2160000.0;3
Payment;S183329;4838400.0;1
Payment;S183397;259200.0;1
Send Appeal to Prefecture;S183411;6825600.0;1
Send Appeal to Prefecture;S183460;8985600.0;1
Send Appeal to Prefecture;S183466;8985600.0;1
Send Fine;S183468;25574400.0;1
Send Appeal to Prefecture;S183503;10281600.0;1
Insert Fine Notification;S183526;1123200.0;1
Add penalty;S183526;5184000.0;2
Payment;S183526;604800.0;3
Payment;S183526;2937600.0;4
Send Appeal to Prefecture;S183533;6652800.0;1
Payment;S183545;2764800.0;1
Payment;S183545;4147200.0;2
Send Fine;S183660;15120000.0;1
Add penalty;S183686;4406400.0;1
Send Appeal to Prefecture;S183686;0.0;2
Payment;S183714;3801600.0;1
Payment;S183718;5184000.0;1
Send Fine;S183758;15033600.0;1
Send Appeal to Prefecture;S183810;8467200.0;1
Add penalty;S183880;5184000.0;1
Payment;S183880;950400.0;2
Add penalty;S183899;5184000.0;1
Payment;S183899;777600.0;2
Payment;S183899;3801600.0;3
Insert Date Appeal to Prefecture;S183983;4233600.0;1
Add penalty;S183983;950400.0;2
Send Appeal to Prefecture;S183983;1641600.0;3
Payment;S184046;5097600.0;1
Send Fine;S184056;6480000.0;1
Add penalty;S184093;5184000.0;1
Payment;S184093;6307200.0;2
Payment;S184093;2592000.0;3
Add penalty;S184111;2160000.0;1
Insert Date Appeal to Prefecture;S184111;5097600.0;2
Send Appeal to Prefecture;S184111;0.0;3
Send Fine;S184178;18489600.0;1
Add penalty;S184273;259200.0;1
Insert Date Appeal to Prefecture;S184273;4924800.0;2
Send Appeal to Prefecture;S184273;432000.0;3
Send Appeal to Prefecture;S184278;2160000.0;1
Add penalty;S184297;4752000.0;1
Send Appeal to Prefecture;S184297;4233600.0;2
Create Fine;S184312;0.0;1
Send Fine;S184312;2592000.0;2
Create Fine;S184315;0.0;1
Send Fine;S184315;7257600.0;2
Create Fine;S184316;0.0;1
Send Fine;S184316;7084800.0;2
Create Fine;S184318;0.0;1
Payment;S184318;86400.0;2
Create Fine;S184319;0.0;1
Payment;S184319;0.0;2
Create Fine;S184320;0.0;1
Send Fine;S184320;2073600.0;2
Create Fine;S184322;0.0;1
Send Fine;S184322;2073600.0;2
Create Fine;S184323;0.0;1
Send Fine;S184323;2073600.0;2
Create Fine;S184325;0.0;1
Send Fine;S184325;2073600.0;2
Create Fine;S184326;0.0;1
Send Fine;S184326;2073600.0;2
Create Fine;S184329;0.0;1
Send Fine;S184329;4492800.0;2
Create Fine;S184344;0.0;1
Payment;S184344;0.0;2
Send Fine;S184360;16243200.0;1
Send Appeal to Prefecture;S184385;4233600.0;1
Payment;S184407;9331200.0;1
Send Appeal to Prefecture;S184447;2160000.0;1
Payment;S184450;3196800.0;1
Send Fine;S184460;4665600.0;1
Insert Fine Notification;S184460;8726400.0;2
Add penalty;S184460;86400.0;3
Insert Date Appeal to Prefecture;S184460;2073600.0;4
Send Appeal to Prefecture;S184460;604800.0;5
Send Appeal to Prefecture;S184471;8985600.0;1
Add penalty;S184519;5184000.0;1
Payment;S184519;604800.0;2
Send Fine;S184561;23932800.0;1
Payment;S184610;3110400.0;1
Insert Fine Notification;S184643;604800.0;1
Add penalty;S184643;5184000.0;2
Payment;S184643;777600.0;3
Payment;S184643;0.0;4
Send Fine;S184645;14947200.0;1
Send Appeal to Prefecture;S184665;8467200.0;1
Send Appeal to Prefecture;S184683;5788800.0;1
Add penalty;S184692;5184000.0;1
Payment;S184692;3628800.0;2
Send Fine;S184724;14860800.0;1
Add penalty;S184737;432000.0;1
Send Appeal to Prefecture;S184737;6825600.0;2
Send Appeal to Prefecture;S184741;1814400.0;1
Send Fine;S184757;22118400.0;1
Payment;S184793;2332800.0;1
Payment;S184793;4492800.0;2
Payment;S184816;2419200.0;1
Send Appeal to Prefecture;S184827;8121600.0;1
Insert Fine Notification;S184830;604800.0;1
Add penalty;S184830;5184000.0;2
Add penalty;S184854;3110400.0;1
Insert Date Appeal to Prefecture;S184854;2764800.0;2
Send Appeal to Prefecture;S184854;2160000.0;3
Payment;S184872;4752000.0;1
Add penalty;S184898;5184000.0;1
Payment;S184898;4406400.0;2
Payment;S184955;1987200.0;1
Send Fine;S184956;24710400.0;1
Insert Fine Notification;S184971;1036800.0;1
Add penalty;S184971;5184000.0;2
Payment;S184971;259200.0;3
Payment;S184971;432000.0;4
Send Fine;S184975;14688000.0;1
Insert Fine Notification;S184975;777600.0;2
Add penalty;S184975;5184000.0;3
Insert Date Appeal to Prefecture;S184975;5702400.0;4
Send Appeal to Prefecture;S184975;777600.0;5
Create Fine;S185011;0.0;1
Payment;S185011;0.0;2
Create Fine;S185012;0.0;1
Send Fine;S185012;5443200.0;2
Create Fine;S185013;0.0;1
Send Fine;S185013;5443200.0;2
Create Fine;S185015;0.0;1
Payment;S185015;345600.0;2
Create Fine;S185017;0.0;1
Payment;S185017;86400.0;2
Add penalty;S185183;2073600.0;1
Send Appeal to Prefecture;S185183;2332800.0;2
Create Fine;S185216;0.0;1
Payment;S185216;86400.0;2
Create Fine;S185220;0.0;1
Send Fine;S185220;5529600.0;2
Create Fine;S185222;0.0;1
Payment;S185222;518400.0;2
Send Fine;S185332;13910400.0;1
Send Appeal to Prefecture;S185354;8467200.0;1
Add penalty;S185356;5184000.0;1
Payment;S185356;0.0;2
Payment;S185367;4320000.0;1
Add penalty;S185375;86400.0;1
Payment;S185375;0.0;2
Payment;S185411;4579200.0;1
Payment;S185411;1209600.0;2
Add penalty;S185448;5184000.0;1
Insert Date Appeal to Prefecture;S185448;259200.0;2
Send Appeal to Prefecture;S185448;4233600.0;3
Send Fine;S185469;12960000.0;1
Payment;S185469;1641600.0;2
Send Fine;S185470;2678400.0;1
Insert Fine Notification;S185470;864000.0;2
Insert Date Appeal to Prefecture;S185470;3110400.0;3
Add penalty;S185470;2073600.0;4
Send Appeal to Prefecture;S185470;5270400.0;5
Insert Date Appeal to Prefecture;S185476;950400.0;1
Add penalty;S185476;5184000.0;2
Send Appeal to Prefecture;S185476;9244800.0;3
Send Appeal to Prefecture;S185479;3196800.0;1
Create Fine;S185489;0.0;1
Payment;S185489;0.0;2
Create Fine;S185491;0.0;1
Send Fine;S185491;7257600.0;2
Create Fine;S185492;0.0;1
Send Fine;S185492;7257600.0;2
Create Fine;S185493;0.0;1
Send Fine;S185493;7257600.0;2
Create Fine;S185494;0.0;1
Send Fine;S185494;5443200.0;2
Payment;S185508;6912000.0;1
Add penalty;S185539;5011200.0;1
Send Appeal to Prefecture;S185539;0.0;2
Add penalty;S185572;2764800.0;1
Send Appeal to Prefecture;S185572;1382400.0;2
Insert Date Appeal to Prefecture;S185581;5097600.0;1
Add penalty;S185581;86400.0;2
Send Appeal to Prefecture;S185581;6652800.0;3
Add penalty;S185582;5184000.0;1
Payment;S185582;5270400.0;2
Payment;S185582;4924800.0;3
Send Fine;S185687;12960000.0;1
Add penalty;S185699;5184000.0;1
Payment;S185699;86400.0;2
Add penalty;S185750;2937600.0;1
Send Appeal to Prefecture;S185750;1555200.0;2
Send Fine;S185752;23587200.0;1
Add penalty;S185766;5184000.0;1
Payment;S185766;86400.0;2
Payment;S185766;1728000.0;3
Add penalty;S185779;345600.0;1
Insert Date Appeal to Prefecture;S185779;0.0;2
Send Appeal to Prefecture;S185779;691200.0;3
Add penalty;S185786;3888000.0;1
Send Appeal to Prefecture;S185786;345600.0;2
Add penalty;S185793;3024000.0;1
Send Appeal to Prefecture;S185793;6048000.0;2
Add penalty;S185818;5184000.0;1
Payment;S185818;2678400.0;2
Payment;S185818;3369600.0;3
Send Fine;S185837;12268800.0;1
Send Fine;S185854;13910400.0;1
Add penalty;S185900;5184000.0;1
Insert Date Appeal to Prefecture;S185900;0.0;2
Send Appeal to Prefecture;S185900;4060800.0;3
Add penalty;S185926;5184000.0;1
Payment;S185926;7084800.0;2
Add penalty;S185928;5184000.0;1
Payment;S185928;518400.0;2
Payment;S185928;4147200.0;3
Send Fine;S185985;12182400.0;1
Create Fine;S186000;0.0;1
Send Fine;S186000;3888000.0;2
Add penalty;S186006;5184000.0;1
Payment;S186006;7171200.0;2
Payment;S186013;4579200.0;1
Add penalty;S186049;5184000.0;1
Payment;S186049;2246400.0;2
Send Fine;S186052;13392000.0;1
Add penalty;S186059;5184000.0;1
Insert Date Appeal to Prefecture;S186059;1728000.0;2
Send Appeal to Prefecture;S186059;4233600.0;3
Add penalty;S186066;2160000.0;1
Send Appeal to Prefecture;S186066;2937600.0;2
Add penalty;S186084;1814400.0;1
Send Appeal to Prefecture;S186084;1555200.0;2
Send Fine;S186094;12614400.0;1
Add penalty;S186097;5184000.0;1
Payment;S186097;0.0;2
Add penalty;S186117;5184000.0;1
Payment;S186117;2678400.0;2
Payment;S186117;1900800.0;3
Add penalty;S186132;2937600.0;1
Send Appeal to Prefecture;S186132;1209600.0;2
Add penalty;S186143;5184000.0;1
Payment;S186143;10800000.0;2
Add penalty;S186152;5184000.0;1
Payment;S186152;2678400.0;2
Add penalty;S186182;5184000.0;1
Payment;S186182;5702400.0;2
Payment;S186182;3974400.0;3
Add penalty;S186198;5184000.0;1
Payment;S186198;5702400.0;2
Create Fine;S186230;0.0;1
Send Fine;S186230;3456000.0;2
Insert Fine Notification;S186230;777600.0;3
Insert Date Appeal to Prefecture;S186230;2073600.0;4
Add penalty;S186230;3196800.0;5
Send Appeal to Prefecture;S186230;1987200.0;6
Insert Date Appeal to Prefecture;S186233;3801600.0;1
Add penalty;S186233;1382400.0;2
Send Appeal to Prefecture;S186233;2851200.0;3
Insert Fine Notification;S186236;10368000.0;1
Add penalty;S186236;5184000.0;2
Insert Date Appeal to Prefecture;S186252;4665600.0;1
Add penalty;S186252;518400.0;2
Send Appeal to Prefecture;S186252;3283200.0;3
Add penalty;S186260;5184000.0;1
Payment;S186260;4406400.0;2
Create Fine;S186272;0.0;1
Payment;S186272;172800.0;2
Create Fine;S186273;0.0;1
Send Fine;S186273;2419200.0;2
Send Appeal to Prefecture;S186306;4320000.0;1
Add penalty;S186315;5184000.0;1
Payment;S186315;8035200.0;2
Add penalty;S186342;5184000.0;1
Payment;S186342;1123200.0;2
Payment;S186342;8899200.0;3
Add penalty;S186355;5184000.0;1
Payment;S186355;1036800.0;2
Payment;S186355;3715200.0;3
Send Fine;S186378;17366400.0;1
Send Fine;S186391;7171200.0;1
Payment;S186398;4924800.0;1
Add penalty;S186441;5184000.0;1
Payment;S186441;777600.0;2
Add penalty;S186475;5184000.0;1
Insert Date Appeal to Prefecture;S186475;86400.0;2
Send Appeal to Prefecture;S186475;6048000.0;3
Add penalty;S186484;4320000.0;1
Send Appeal to Prefecture;S186484;432000.0;2
Add penalty;S186487;5184000.0;1
Insert Date Appeal to Prefecture;S186487;1814400.0;2
Send Appeal to Prefecture;S186487;4492800.0;3
Add penalty;S186488;5184000.0;1
Payment;S186488;345600.0;2
Payment;S186488;2419200.0;3
Add penalty;S186509;5184000.0;1
Payment;S186509;1468800.0;2
Payment;S186509;5702400.0;3
Add penalty;S186510;5184000.0;1
Payment;S186510;86400.0;2
Add penalty;S186514;5184000.0;1
Payment;S186514;1296000.0;2
Payment;S186514;3801600.0;3
Create Fine;S186531;0.0;1
Send Fine;S186531;4752000.0;2
Create Fine;S186533;0.0;1
Payment;S186533;864000.0;2
Create Fine;S186536;0.0;1
Payment;S186536;345600.0;2
Add penalty;S186552;5184000.0;1
Payment;S186552;864000.0;2
Payment;S186552;1641600.0;3
Add penalty;S186583;5184000.0;1
Payment;S186583;86400.0;2
Insert Fine Notification;S186599;1123200.0;1
Add penalty;S186599;259200.0;2
Payment;S186599;0.0;3
Payment;S186599;1728000.0;4
Payment;S186600;2073600.0;1
Add penalty;S186608;5184000.0;1
Payment;S186608;0.0;2
Add penalty;S186614;5184000.0;1
Insert Date Appeal to Prefecture;S186614;0.0;2
Send Appeal to Prefecture;S186614;6307200.0;3
Insert Date Appeal to Prefecture;S186650;4665600.0;1
Add penalty;S186650;518400.0;2
Send Appeal to Prefecture;S186650;3283200.0;3
Add penalty;S186657;2764800.0;1
Send Appeal to Prefecture;S186657;604800.0;2
Insert Date Appeal to Prefecture;S186662;4579200.0;1
Add penalty;S186662;604800.0;2
Send Appeal to Prefecture;S186662;3369600.0;3
Add penalty;S186687;5184000.0;1
Payment;S186687;3888000.0;2
Payment;S186687;2678400.0;3
Add penalty;S186707;5184000.0;1
Payment;S186707;9072000.0;2
Insert Date Appeal to Prefecture;S186717;2678400.0;1
Add penalty;S186717;2505600.0;2
Send Appeal to Prefecture;S186717;432000.0;3
Send Fine;S186756;2160000.0;1
Insert Fine Notification;S186756;2246400.0;2
Add penalty;S186756;5184000.0;3
Payment;S186756;345600.0;4
Insert Date Appeal to Prefecture;S186774;4406400.0;1
Add penalty;S186774;777600.0;2
Send Appeal to Prefecture;S186774;2764800.0;3
Send Fine;S186816;12268800.0;1
Add penalty;S186821;3283200.0;1
Send Appeal to Prefecture;S186821;1382400.0;2
Add penalty;S186823;5184000.0;1
Insert Date Appeal to Prefecture;S186823;1900800.0;2
Send Appeal to Prefecture;S186823;9158400.0;3
Insert Date Appeal to Prefecture;S186824;3974400.0;1
Add penalty;S186824;1209600.0;2
Send Appeal to Prefecture;S186824;3024000.0;3
Send Fine;S186843;11491200.0;1
Add penalty;S186880;5184000.0;1
Payment;S186880;0.0;2
Insert Fine Notification;S186881;864000.0;1
Add penalty;S186881;3974400.0;2
Send Fine;S186882;7948800.0;1
Insert Date Appeal to Prefecture;S186883;5097600.0;1
Add penalty;S186883;86400.0;2
Send Appeal to Prefecture;S186883;4406400.0;3
Send Fine;S186889;9504000.0;1
Insert Fine Notification;S186889;604800.0;2
Insert Date Appeal to Prefecture;S186889;4924800.0;3
Add penalty;S186889;259200.0;4
Send Appeal to Prefecture;S186889;2073600.0;5
Add penalty;S186925;5184000.0;1
Payment;S186925;691200.0;2
Payment;S186925;5356800.0;3
Add penalty;S186926;5184000.0;1
Payment;S186926;0.0;2
Add penalty;S186936;5184000.0;1
Payment;S186936;1296000.0;2
Create Fine;S186954;0.0;1
Send Fine;S186954;5356800.0;2
Create Fine;S186955;0.0;1
Payment;S186955;86400.0;2
Create Fine;S186956;0.0;1
Send Fine;S186956;6652800.0;2
Create Fine;S186958;0.0;1
Payment;S186958;0.0;2
Create Fine;S186959;0.0;1
Send Fine;S186959;5356800.0;2
Create Fine;S186960;0.0;1
Send Fine;S186960;3456000.0;2
Create Fine;S186961;0.0;1
Send Fine;S186961;3456000.0;2
Create Fine;S186962;0.0;1
Payment;S186962;86400.0;2
Create Fine;S186963;0.0;1
Payment;S186963;777600.0;2
Create Fine;S186964;0.0;1
Send Fine;S186964;3456000.0;2
Add penalty;S187002;5184000.0;1
Payment;S187002;86400.0;2
Payment;S187002;5270400.0;3
Add penalty;S187009;5184000.0;1
Payment;S187009;432000.0;2
Add penalty;S187015;1641600.0;1
Send Appeal to Prefecture;S187015;2678400.0;2
Send Fine;S187044;8553600.0;1
Add penalty;S187061;5184000.0;1
Payment;S187061;1468800.0;2
Add penalty;S187082;5184000.0;1
Payment;S187082;2073600.0;2
Add penalty;S187092;5184000.0;1
Payment;S187092;1036800.0;2
Payment;S187092;3024000.0;3
Create Fine;S187102;0.0;1
Send Fine;S187102;6480000.0;2
Create Fine;S187103;0.0;1
Send Fine;S187103;6480000.0;2
Create Fine;S187104;0.0;1
Payment;S187104;604800.0;2
Create Fine;S187105;0.0;1
Payment;S187105;0.0;2
Create Fine;S187106;0.0;1
Send Fine;S187106;5097600.0;2
Create Fine;S187107;0.0;1
Send Fine;S187107;4579200.0;2
Create Fine;S187108;0.0;1
Send Fine;S187108;3628800.0;2
Create Fine;S187109;0.0;1
Payment;S187109;1900800.0;2
Create Fine;S187110;0.0;1
Send Fine;S187110;1728000.0;2
Create Fine;S187114;0.0;1
Payment;S187114;0.0;2
Send Fine;S187162;6912000.0;1
Create Fine;S187168;0.0;1
Send Fine;S187168;2937600.0;2
Create Fine;S187169;0.0;1
Send Fine;S187169;2937600.0;2
Create Fine;S187170;0.0;1
Payment;S187170;172800.0;2
Payment;S187295;1641600.0;1
Send Fine;S187301;13910400.0;1
Add penalty;S187304;5184000.0;1
Payment;S187304;1468800.0;2
Payment;S187304;1468800.0;3
Add penalty;S187309;5184000.0;1
Payment;S187309;172800.0;2
Payment;S187309;4060800.0;3
Add penalty;S187322;5184000.0;1
Payment;S187322;172800.0;2
Add penalty;S187329;5184000.0;1
Payment;S187329;1296000.0;2
Insert Date Appeal to Prefecture;S187343;3715200.0;1
Add penalty;S187343;1468800.0;2
Send Appeal to Prefecture;S187343;2851200.0;3
Insert Date Appeal to Prefecture;S187395;4579200.0;1
Add penalty;S187395;604800.0;2
Send Appeal to Prefecture;S187395;3283200.0;3
Send Fine;S187410;14342400.0;1
Add penalty;S187430;5184000.0;1
Payment;S187430;5270400.0;2
Payment;S187430;4060800.0;3
Add penalty;S187440;5184000.0;1
Payment;S187440;691200.0;2
Insert Date Appeal to Prefecture;S187444;3888000.0;1
Add penalty;S187444;1296000.0;2
Send Appeal to Prefecture;S187444;1987200.0;3
Add penalty;S187452;5184000.0;1
Payment;S187452;3456000.0;2
Add penalty;S187476;5184000.0;1
Payment;S187476;3542400.0;2
Send Fine;S187483;4579200.0;1
Insert Fine Notification;S187483;604800.0;2
Insert Date Appeal to Prefecture;S187483;4838400.0;3
Add penalty;S187483;5184000.0;4
Send Appeal to Prefecture;S187483;2073600.0;5
Add penalty;S187501;5184000.0;1
Payment;S187501;0.0;2
Insert Date Appeal to Prefecture;S187517;5097600.0;1
Add penalty;S187517;86400.0;2
Send Appeal to Prefecture;S187517;3369600.0;3
Add penalty;S187529;5184000.0;1
Payment;S187529;6566400.0;2
Send Fine;S187530;8640000.0;1
Send Fine;S187531;8553600.0;1
Insert Date Appeal to Prefecture;S187533;3024000.0;1
Add penalty;S187533;2160000.0;2
Send Appeal to Prefecture;S187533;604800.0;3
Send Fine;S187549;4579200.0;1
Insert Fine Notification;S187549;950400.0;2
Insert Date Appeal to Prefecture;S187549;2592000.0;3
Add penalty;S187549;2592000.0;4
Send Appeal to Prefecture;S187549;2505600.0;5
Payment;S187604;5788800.0;1
Add penalty;S187669;3801600.0;1
Send Appeal to Prefecture;S187669;2851200.0;2
Send Fine;S187677;20131200.0;1
Insert Date Appeal to Prefecture;S187735;4233600.0;1
Add penalty;S187735;950400.0;2
Send Appeal to Prefecture;S187735;3024000.0;3
Add penalty;S187750;4924800.0;1
Send Appeal to Prefecture;S187750;259200.0;2
Send Fine;S187754;10454400.0;1
Add penalty;S187797;5184000.0;1
Payment;S187797;0.0;2
Add penalty;S187805;5184000.0;1
Payment;S187805;4320000.0;2
Insert Date Appeal to Prefecture;S187807;4838400.0;1
Add penalty;S187807;345600.0;2
Send Appeal to Prefecture;S187807;3888000.0;3
Add penalty;S187817;5184000.0;1
Payment;S187817;3024000.0;2
Payment;S187817;3369600.0;3
Add penalty;S187820;3542400.0;1
Send Appeal to Prefecture;S187820;1036800.0;2
Add penalty;S187824;5184000.0;1
Payment;S187824;345600.0;2
Payment;S187824;4838400.0;3
Send Fine;S187852;10627200.0;1
Insert Date Appeal to Prefecture;S187860;4492800.0;1
Add penalty;S187860;691200.0;2
Send Appeal to Prefecture;S187860;2073600.0;3
Payment;S187870;86400.0;1
Payment;S187870;6566400.0;2
Insert Date Appeal to Prefecture;S187881;4752000.0;1
Add penalty;S187881;432000.0;2
Send Appeal to Prefecture;S187881;2246400.0;3
Add penalty;S187884;5184000.0;1
Payment;S187884;2851200.0;2
Payment;S187884;1382400.0;3
Add penalty;S187897;5184000.0;1
Payment;S187897;5788800.0;2
Insert Date Appeal to Prefecture;S187945;5011200.0;1
Add penalty;S187945;172800.0;2
Send Appeal to Prefecture;S187945;3196800.0;3
Add penalty;S187955;5184000.0;1
Payment;S187955;259200.0;2
Payment;S187955;3628800.0;3
Send Fine;S187965;17107200.0;1
Add penalty;S187971;5184000.0;1
Payment;S187971;5097600.0;2
Payment;S187971;1814400.0;3
Insert Date Appeal to Prefecture;S187973;2246400.0;1
Add penalty;S187973;2937600.0;2
Send Appeal to Prefecture;S187973;950400.0;3
Insert Date Appeal to Prefecture;S187990;4838400.0;1
Add penalty;S187990;345600.0;2
Send Appeal to Prefecture;S187990;3196800.0;3
Add penalty;S187991;5184000.0;1
Payment;S187991;86400.0;2
Add penalty;S187998;5184000.0;1
Payment;S187998;2160000.0;2
Payment;S187998;4924800.0;3
Insert Date Appeal to Prefecture;S188023;4492800.0;1
Add penalty;S188023;691200.0;2
Send Appeal to Prefecture;S188023;3283200.0;3
Add penalty;S188049;5184000.0;1
Payment;S188049;10540800.0;2
Create Fine;S188057;0.0;1
Send Fine;S188057;766110.0;2
Insert Fine Notification;S188057;1000598.0;3
Insert Date Appeal to Prefecture;S188057;4320447.0;4
Add penalty;S188057;2310853.0;5
Add penalty;S188064;2160000.0;1
Payment;S188064;86400.0;2
Payment;S188064;172800.0;3
Add penalty;S188067;5184000.0;1
Payment;S188067;777600.0;2
Send Fine;S188068;24796800.0;1
Add penalty;S188087;5184000.0;1
Payment;S188087;432000.0;2
Add penalty;S188095;5184000.0;1
Payment;S188095;0.0;2
Send Fine;S188113;10886400.0;1
Send Fine;S188114;10886400.0;1
Send Fine;S188128;9676800.0;1
Add penalty;S188138;5184000.0;1
Payment;S188138;8467200.0;2
Send Fine;S188151;14688000.0;1
Insert Date Appeal to Prefecture;S188153;4233600.0;1
Add penalty;S188153;950400.0;2
Send Appeal to Prefecture;S188153;3024000.0;3
Add penalty;S188162;5184000.0;1
Payment;S188162;1209600.0;2
Payment;S188162;5011200.0;3
Add penalty;S188164;5184000.0;1
Payment;S188164;3715200.0;2
Add penalty;S188169;5184000.0;1
Payment;S188169;4233600.0;2
Add penalty;S188171;5184000.0;1
Payment;S188171;4665600.0;2
Payment;S188171;3628800.0;3
Add penalty;S188222;5184000.0;1
Payment;S188222;1382400.0;2
Send Fine;S188257;3110400.0;1
Insert Fine Notification;S188257;1036800.0;2
Insert Date Appeal to Prefecture;S188257;5097600.0;3
Add penalty;S188257;5184000.0;4
Send Fine;S188280;14256000.0;1
Create Fine;S188281;0.0;1
Send Fine;S188281;5356800.0;2
Insert Fine Notification;S188281;777600.0;3
Insert Date Appeal to Prefecture;S188281;1036800.0;4
Add penalty;S188281;5184000.0;5
Create Fine;S188291;0.0;1
Payment;S188291;172800.0;2
Create Fine;S188294;0.0;1
Send Fine;S188294;4579200.0;2
Payment;S188294;2246400.0;3
Add penalty;S188309;5184000.0;1
Payment;S188309;777600.0;2
Add penalty;S188326;5184000.0;1
Insert Date Appeal to Prefecture;S188326;1209600.0;2
Send Appeal to Prefecture;S188326;4233600.0;3
Add penalty;S188328;5184000.0;1
Payment;S188328;86400.0;2
Add penalty;S188329;5184000.0;1
Payment;S188329;1209600.0;2
Payment;S188329;3715200.0;3
Send Fine;S188360;23846400.0;1
Add penalty;S188367;5184000.0;1
Payment;S188367;6134400.0;2
Payment;S188367;1814400.0;3
Create Fine;S188446;0.0;1
Send Fine;S188446;2678400.0;2
Payment;S188446;2851200.0;3
Insert Date Appeal to Prefecture;S188454;4752000.0;1
Add penalty;S188454;432000.0;2
Send Appeal to Prefecture;S188454;3283200.0;3
Add penalty;S188524;5184000.0;1
Payment;S188524;5788800.0;2
Add penalty;S188527;5184000.0;1
Payment;S188527;0.0;2
Add penalty;S188566;4233600.0;1
Send Appeal to Prefecture;S188566;2160000.0;2
Add penalty;S188572;5184000.0;1
Payment;S188572;2419200.0;2
Payment;S188572;3196800.0;3
Insert Date Appeal to Prefecture;S188576;2764800.0;1
Add penalty;S188576;2419200.0;2
Send Appeal to Prefecture;S188576;1036800.0;3
Payment;S188578;13564800.0;1
Insert Date Appeal to Prefecture;S188596;3974400.0;1
Add penalty;S188596;1209600.0;2
Send Appeal to Prefecture;S188596;2160000.0;3
Insert Date Appeal to Prefecture;S188608;3974400.0;1
Add penalty;S188608;5184000.0;2
Send Appeal to Prefecture;S188608;8121600.0;3
Add penalty;S188614;5184000.0;1
Payment;S188614;1728000.0;2
Add penalty;S188632;5184000.0;1
Payment;S188632;6566400.0;2
Send Fine;S188690;11923200.0;1
Add penalty;S188692;5184000.0;1
Payment;S188692;259200.0;2
Send Fine;S188703;15120000.0;1
Send Fine;S188714;14601600.0;1
Insert Fine Notification;S188714;604800.0;2
Add penalty;S188714;5184000.0;3
Insert Date Appeal to Prefecture;S188714;2419200.0;4
Send Appeal to Prefecture;S188714;2937600.0;5
Add penalty;S188715;5184000.0;1
Payment;S188715;172800.0;2
Payment;S188715;1728000.0;3
Send Fine;S188716;17107200.0;1
Send Fine;S188725;14342400.0;1
Insert Date Appeal to Prefecture;S188739;4233600.0;1
Add penalty;S188739;4838400.0;2
Send Appeal to Prefecture;S188739;6048000.0;3
Add penalty;S188758;5184000.0;1
Payment;S188758;8899200.0;2
Insert Date Appeal to Prefecture;S188770;3715200.0;1
Add penalty;S188770;1468800.0;2
Send Appeal to Prefecture;S188770;2246400.0;3
Add penalty;S188785;5184000.0;1
Payment;S188785;777600.0;2
Payment;S188785;2160000.0;3
Insert Date Appeal to Prefecture;S188793;4838400.0;1
Add penalty;S188793;345600.0;2
Send Appeal to Prefecture;S188793;4665600.0;3
Add penalty;S188814;5184000.0;1
Payment;S188814;172800.0;2
Payment;S188814;8553600.0;3
Add penalty;S188835;5184000.0;1
Payment;S188835;1382400.0;2
Add penalty;S188851;5184000.0;1
Payment;S188851;86400.0;2
Insert Date Appeal to Prefecture;S188867;2419200.0;1
Add penalty;S188867;2764800.0;2
